releasedate,price,duration_in_minutes,rating_stars_out_of_5,total_rating
2022-03-11,76.0,23,0.0,0
2022-03-11,76.0,6,0.0,0
2022-03-11,76.0,11,0.0,0
2022-03-11,76.0,27,0.0,0
2022-03-11,76.0,18,0.0,0
2022-03-11,115.0,29,0.0,0
2022-03-11,76.0,11,0.0,0
2022-03-11,76.0,9,0.0,0
2022-03-11,76.0,13,0.0,0
2022-03-11,76.0,18,0.0,0
2022-03-11,76.0,7,0.0,0
2022-03-10,389.0,34,0.0,0
2022-03-08,379.0,188,0.0,0
2022-03-08,379.0,182,0.0,0
2022-03-08,379.0,197,0.0,0
2022-03-10,307.0,446,0.0,0
2022-03-09,338.0,15,0.0,0
2022-03-08,376.0,9,0.0,0
2022-03-08,376.0,43,0.0,0
2022-03-07,166.0,164,0.0,0
2022-03-04,32.0,27,0.0,0
2022-03-17,379.0,236,0.0,0
2022-03-04,376.0,16,0.0,0
2022-03-04,376.0,6,0.0,0
2022-03-08,398.0,232,0.0,0
2022-03-03,115.0,25,0.0,0
2022-03-02,151.0,5,0.0,0
2022-03-02,376.0,12,0.0,0
2022-03-02,376.0,10,0.0,0
2022-03-01,32.0,7,0.0,0
2022-03-02,151.0,5,0.0,0
2022-03-02,376.0,12,0.0,0
2022-03-03,376.0,4,0.0,0
2022-03-04,376.0,9,0.0,0
2022-03-03,376.0,8,0.0,0
2022-03-10,441.0,192,0.0,0
2022-03-01,379.0,174,0.0,0
2022-03-01,76.0,7,0.0,0
2022-02-25,99.0,17,0.0,0
2022-03-01,933.0,836,0.0,0
2022-02-25,93.0,15,0.0,0
2022-02-24,679.0,188,0.0,0
2022-02-23,233.0,13,0.0,0
2022-02-24,307.0,425,0.0,0
2022-02-21,65.0,48,0.0,0
2022-03-03,569.0,364,0.0,0
2022-02-21,32.0,6,0.0,0
2022-02-21,76.0,7,0.0,0
2022-02-21,76.0,13,0.0,0
2022-02-21,76.0,8,0.0,0
2022-02-21,76.0,10,0.0,0
2022-02-21,76.0,31,0.0,0
2022-02-21,76.0,24,0.0,0
2022-02-21,76.0,10,0.0,0
2022-02-21,76.0,36,0.0,0
2022-02-21,115.0,29,0.0,0
2022-02-18,115.0,30,0.0,0
2022-02-18,76.0,7,0.0,0
2022-02-17,32.0,25,0.0,0
2022-02-17,65.0,14,0.0,0
2022-02-18,38.0,15,0.0,0
2022-03-16,233.0,48,0.0,0
2022-02-16,151.0,7,0.0,0
2022-02-16,265.0,8,0.0,0
2022-02-16,151.0,2,0.0,0
2022-02-16,151.0,4,0.0,0
2022-02-17,537.0,386,0.0,0
2022-02-15,756.0,2,0.0,0
2022-02-15,151.0,5,0.0,0
2022-02-14,189.0,4,0.0,0
2022-02-15,265.0,7,0.0,0
2022-02-15,307.0,357,0.0,0
2022-02-16,267.0,13,0.0,0
2022-02-17,305.0,291,0.0,0
2022-02-14,149.0,5,0.0,0
2022-02-14,149.0,3,0.0,0
2022-02-14,187.0,6,0.0,0
2022-02-25,267.0,125,0.0,0
2022-02-15,376.0,41,0.0,0
2022-02-14,76.0,12,0.0,0
2022-02-14,76.0,10,0.0,0
2022-02-11,187.0,8,0.0,0
2022-02-20,268.0,285,0.0,0
2022-02-17,645.0,586,0.0,0
2022-02-25,334.0,605,0.0,0
2022-02-15,703.0,311,0.0,0
2022-02-15,115.0,17,0.0,0
2022-02-15,76.0,12,0.0,0
2022-02-16,367.0,442,0.0,0
2022-02-16,300.0,29,0.0,0
2022-03-10,38.0,23,0.0,0
2022-03-07,38.0,23,0.0,0
2022-03-10,38.0,31,0.0,0
2022-02-25,233.0,164,0.0,0
2022-03-07,38.0,12,0.0,0
2022-02-18,38.0,25,0.0,0
2022-03-07,38.0,12,0.0,0
2022-03-07,38.0,8,0.0,0
2022-02-28,115.0,43,0.0,0
2022-03-07,38.0,13,0.0,0
2022-02-15,38.0,33,0.0,0
2022-02-15,38.0,6,0.0,0
2022-02-24,300.0,245,0.0,0
2022-02-24,367.0,392,0.0,0
2022-02-28,300.0,146,0.0,0
2022-02-24,367.0,447,0.0,0
2022-02-24,38.0,26,0.0,0
2022-02-23,703.0,632,0.0,0
2022-03-01,531.0,326,0.0,0
2022-03-03,531.0,146,0.0,0
2022-03-01,664.0,238,0.0,0
2022-03-03,410.0,55,0.0,0
2022-03-01,445.0,191,0.0,0
2022-02-15,531.0,214,0.0,0
2022-02-15,531.0,201,0.0,0
2022-03-03,410.0,12,0.0,0
2022-03-03,615.0,273,0.0,0
2022-03-01,445.0,185,0.0,0
2022-03-01,492.0,11,0.0,0
2022-03-03,615.0,171,0.0,0
2022-03-03,615.0,154,0.0,0
2022-03-15,1382.0,689,0.0,0
2022-03-15,402.0,56,0.0,0
2022-03-01,1005.0,505,0.0,0
2022-03-01,402.0,55,0.0,0
2022-02-15,398.0,240,0.0,0
2022-02-15,703.0,369,0.0,0
2022-03-15,402.0,33,0.0,0
2022-02-22,1256.0,592,0.0,0
2010-10-22,668.0,326,0.0,0
2014-12-28,305.0,193,5.0,8
2018-05-03,820.0,798,5.0,1
2018-01-02,305.0,183,4.0,9
2019-09-24,305.0,199,5.0,5
2018-07-12,683.0,438,5.0,5
2020-04-09,645.0,566,5.0,2
2020-06-02,164.0,48,0.0,0
2016-08-16,1005.0,144,5.0,2
2014-09-11,615.0,342,0.0,0
2018-03-06,754.0,317,0.0,0
2018-09-18,258.0,3,4.0,4
2018-07-31,258.0,55,4.0,5
2019-01-15,305.0,185,5.0,5
2019-07-11,888.0,429,4.5,7
2020-06-25,1328.0,598,5.0,1
2020-10-06,1172.0,590,0.0,0
2018-12-26,586.0,413,5.0,8
2021-06-21,1172.0,35,0.0,0
2020-01-30,379.0,160,0.0,0
2018-11-06,1170.0,1252,5.0,14
2016-05-23,305.0,173,5.0,4
2020-09-15,754.0,262,5.0,1
2019-03-07,820.0,857,5.0,1
2018-10-09,305.0,196,5.0,3
2015-10-29,752.0,637,4.5,6
2017-10-10,1005.0,406,5.0,4
2018-06-26,586.0,608,5.0,2
2011-01-01,234.0,27,0.0,0
2020-06-02,164.0,47,4.0,1
2018-07-31,164.0,33,0.0,0
2018-09-06,683.0,438,5.0,2
2010-09-03,323.0,31,5.0,2
2014-09-25,752.0,697,5.0,3
2013-10-15,1005.0,920,0.0,0
2007-12-26,754.0,383,0.0,0
2020-08-25,469.0,262,5.0,1
2018-09-25,664.0,333,5.0,2
2016-08-24,305.0,36,0.0,0
2011-05-04,1003.0,941,5.0,1
2009-02-09,512.0,304,5.0,1
2008-04-22,664.0,267,5.0,1
2007-06-08,200.0,20,5.0,2
2011-03-08,402.0,0,4.0,1
2006-12-13,301.0,38,0.0,0
2014-06-02,930.0,263,0.0,0
2016-03-22,668.0,359,0.0,0
2020-09-15,797.0,345,0.0,0
2016-01-07,201.0,5,0.0,0
2018-03-06,820.0,572,4.5,2
2007-02-14,301.0,36,0.0,0
2014-10-02,197.0,2,0.0,0
2017-10-05,410.0,33,0.0,0
2019-01-22,234.0,153,0.0,0
2018-05-31,615.0,300,3.0,1
2018-05-22,164.0,31,5.0,1
2013-02-05,586.0,262,0.0,0
2012-07-27,702.0,806,5.0,1
2012-12-30,305.0,43,0.0,0
2013-11-05,469.0,236,0.0,0
2008-09-05,854.0,461,0.0,0
2012-12-30,305.0,137,0.0,0
2020-11-03,797.0,519,4.0,2
2020-11-16,1172.0,46,0.0,0
2020-10-13,1172.0,19,0.0,0
2015-11-24,500.0,170,0.0,0
2020-11-10,799.0,526,0.0,0
2008-04-29,323.0,385,5.0,1
2019-07-16,305.0,33,0.0,0
2019-08-07,305.0,139,0.0,0
2021-04-27,1063.0,303,5.0,1
2013-05-24,468.0,712,5.0,1
2018-03-27,586.0,507,0.0,0
2017-01-01,586.0,450,4.5,10
2010-02-02,468.0,296,5.0,7
2012-12-04,586.0,281,5.0,1
2021-01-08,234.0,393,0.0,0
2019-08-22,323.0,37,0.0,0
2019-02-19,234.0,225,0.0,0
2015-12-17,187.0,17,4.0,1
2014-09-01,410.0,335,4.5,2
2019-12-04,200.0,42,5.0,2
2018-02-20,305.0,167,5.0,6
2016-08-09,904.0,323,0.0,0
2015-08-01,434.0,289,5.0,2
2021-08-02,233.0,157,0.0,0
2021-07-26,267.0,211,0.0,0
2021-07-28,227.0,162,0.0,0
2021-07-28,468.0,419,0.0,0
2021-07-28,569.0,375,0.0,0
2021-07-28,569.0,360,0.0,0
2021-08-02,38.0,13,0.0,0
2021-08-01,192.0,176,0.0,0
2021-08-01,192.0,172,0.0,0
2021-07-26,192.0,133,0.0,0
2021-07-26,115.0,7,0.0,0
2021-07-26,38.0,12,0.0,0
2021-07-26,38.0,15,0.0,0
2021-07-29,691.0,555,0.0,0
2021-07-29,300.0,223,0.0,0
2021-07-23,233.0,45,0.0,0
2021-07-28,334.0,131,0.0,0
2009-03-28,615.0,368,5.0,1
2016-10-20,683.0,501,5.0,4
2011-05-10,854.0,452,0.0,0
2018-01-30,445.0,296,5.0,1
2019-06-06,569.0,250,0.0,0
2011-12-22,668.0,321,4.0,1
2000-10-26,333.0,158,5.0,1
2020-06-11,569.0,244,5.0,1
2018-08-09,615.0,340,0.0,0
2017-03-02,683.0,427,4.5,2
2016-02-04,575.0,422,5.0,6
2008-07-17,469.0,160,0.0,0
2015-01-01,492.0,310,4.0,1
2014-03-27,76.0,7,0.0,0
2017-08-15,1008.0,323,0.0,0
2021-03-16,468.0,59,0.0,0
2016-07-28,683.0,414,5.0,2
2018-05-03,683.0,461,5.0,2
2016-05-23,305.0,173,5.0,8
2008-10-23,323.0,17,5.0,2
2019-02-26,703.0,186,0.0,0
2019-11-19,0.0,318,4.0,4
2006-01-01,501.0,55,4.5,2
2020-07-07,164.0,48,0.0,0
2006-01-01,502.0,40,5.0,2
2020-01-07,402.0,59,0.0,0
2008-08-05,410.0,135,0.0,0
2012-09-11,1206.0,748,0.0,0
2015-02-04,668.0,475,4.5,3
2016-09-13,492.0,279,5.0,1
2017-12-05,754.0,276,5.0,4
2017-10-12,683.0,434,5.0,4
2020-02-27,76.0,7,0.0,0
2018-09-18,585.0,127,5.0,2
2015-12-18,569.0,429,0.0,0
2009-01-27,342.0,5,0.0,0
2006-12-13,301.0,49,0.0,0
2012-04-06,702.0,723,0.0,0
2019-09-10,664.0,318,5.0,1
2019-08-20,586.0,457,0.0,0
2013-10-18,668.0,450,0.0,0
2012-08-28,305.0,122,0.0,0
2018-09-25,352.0,18,0.0,0
2018-08-07,402.0,13,5.0,1
2010-05-12,410.0,160,0.0,0
2008-02-14,65.0,4,0.0,0
2015-06-02,668.0,376,0.0,0
2017-03-20,305.0,158,5.0,4
2010-04-06,468.0,297,5.0,4
2021-01-22,930.0,623,4.5,5
2014-01-01,492.0,316,5.0,2
2012-12-30,305.0,55,0.0,0
2013-09-10,492.0,336,4.5,3
2020-01-07,820.0,523,0.0,0
2020-01-30,569.0,340,5.0,6
2019-08-12,402.0,55,5.0,1
2016-09-16,713.0,505,0.0,0
2020-01-30,645.0,540,0.0,0
2021-03-23,233.0,25,0.0,0
2015-09-24,377.0,349,5.0,2
2013-03-05,586.0,383,5.0,4
2016-05-31,703.0,326,0.0,0
2016-10-06,615.0,338,0.0,0
2015-09-11,615.0,296,0.0,0
2014-07-01,501.0,284,0.0,0
2020-12-01,904.0,347,5.0,3
2021-06-15,586.0,375,0.0,0
2015-11-02,305.0,187,5.0,6
2013-12-29,305.0,29,0.0,0
2020-09-01,328.0,26,0.0,0
2016-05-10,305.0,271,4.5,7
2020-01-30,645.0,502,4.5,3
2019-12-05,888.0,491,4.5,6
2018-01-25,615.0,311,0.0,0
2013-10-18,417.0,262,5.0,1
2012-09-19,266.0,219,5.0,1
2014-10-01,492.0,298,4.0,1
2019-06-25,754.0,406,4.5,2
2008-02-08,65.0,4,3.5,2
2018-08-28,492.0,302,4.5,12
2016-09-01,187.0,33,0.0,0
2020-04-02,266.0,29,4.5,2
2013-03-01,820.0,507,0.0,0
2014-01-07,904.0,379,4.5,6
2021-07-15,115.0,48,0.0,0
2021-07-15,115.0,130,0.0,0
2021-07-21,300.0,8,0.0,0
2021-07-17,441.0,145,0.0,0
2021-07-23,230.0,188,0.0,0
2021-07-22,38.0,19,0.0,0
2021-07-21,401.0,351,0.0,0
2021-07-16,267.0,49,0.0,0
2021-07-19,233.0,177,0.0,0
2021-07-23,334.0,165,0.0,0
2021-07-23,233.0,48,0.0,0
2021-07-21,820.0,525,0.0,0
2021-07-14,234.0,34,0.0,0
2021-07-20,398.0,273,0.0,0
2021-07-22,117.0,3,0.0,0
2020-04-07,820.0,594,0.0,0
2016-08-29,575.0,484,5.0,9
2017-09-07,615.0,47,4.5,6
2021-03-16,703.0,981,0.0,0
2021-02-23,500.0,31,0.0,0
2021-05-27,410.0,246,4.0,1
2017-10-19,957.0,794,5.0,12
2018-10-30,258.0,16,5.0,4
2021-02-18,683.0,438,0.0,0
2022-03-30,187.0,27,0.0,0
2022-03-30,439.0,150,0.0,0
2022-03-29,82.0,26,0.0,0
2022-03-29,93.0,5,0.0,0
2022-03-29,129.0,32,0.0,0
2022-03-30,268.0,308,0.0,0
2022-03-28,105.0,6,0.0,0
2022-03-26,152.0,37,0.0,0
2022-03-24,105.0,12,0.0,0
2022-03-24,105.0,13,0.0,0
2022-03-24,129.0,33,0.0,0
2022-03-25,76.0,11,0.0,0
2022-03-25,115.0,7,0.0,0
2022-03-23,32.0,14,0.0,0
2022-03-24,152.0,36,0.0,0
2022-03-23,93.0,16,0.0,0
2022-03-23,93.0,3,0.0,0
2022-03-24,820.0,523,0.0,0
2022-03-22,166.0,202,0.0,0
2022-03-23,152.0,32,0.0,0
2022-03-22,117.0,26,0.0,0
2022-03-22,187.0,18,0.0,0
2022-03-20,657.0,160,0.0,0
2022-03-18,468.0,353,0.0,0
2022-03-22,384.0,14,0.0,0
2022-03-23,384.0,6,0.0,0
2022-03-22,384.0,15,0.0,0
2022-03-22,384.0,14,0.0,0
2022-03-23,384.0,6,0.0,0
2022-03-22,115.0,9,0.0,0
2022-03-18,233.0,21,0.0,0
2022-03-18,233.0,9,0.0,0
2022-03-18,105.0,13,0.0,0
2022-03-16,93.0,3,0.0,0
2022-03-16,82.0,27,0.0,0
2022-03-16,105.0,10,0.0,0
2022-03-16,129.0,32,0.0,0
2022-03-16,93.0,4,0.0,0
2022-03-16,105.0,11,0.0,0
2022-03-16,152.0,36,0.0,0
2022-03-16,151.0,2,0.0,0
2022-03-16,420.0,735,0.0,0
2022-03-21,441.0,122,0.0,0
2022-03-25,233.0,58,0.0,0
2022-03-24,112.0,42,0.0,0
2022-03-22,389.0,32,0.0,0
2022-03-17,376.0,7,0.0,0
2022-03-16,233.0,49,0.0,0
2022-03-21,233.0,51,0.0,0
2022-03-21,233.0,13,0.0,0
2022-03-21,300.0,145,0.0,0
2022-03-16,367.0,271,0.0,0
2022-03-24,305.0,171,0.0,0
2022-03-28,367.0,295,0.0,0
2022-03-18,115.0,10,0.0,0
2022-03-24,531.0,194,0.0,0
2022-03-22,854.0,140,0.0,0
2022-03-17,410.0,579,0.0,0
2020-04-08,445.0,219,5.0,1
2019-04-04,911.0,254,4.5,2
2016-08-25,513.0,232,0.0,0
2010-04-07,234.0,11,5.0,1
2019-08-29,653.0,293,0.0,0
2021-06-01,164.0,48,0.0,0
2021-05-13,266.0,33,3.0,1
2021-05-13,266.0,38,0.0,0
2019-10-03,645.0,459,0.0,0
2008-09-09,1005.0,436,0.0,0
2012-07-30,417.0,187,0.0,0
2018-12-06,645.0,422,0.0,0
2017-03-23,323.0,38,0.0,0
2017-03-23,323.0,124,0.0,0
2015-12-27,469.0,13,5.0,1
2018-10-25,645.0,443,3.0,1
2016-07-01,434.0,342,0.0,0
2018-06-05,668.0,420,5.0,3
2020-11-27,1005.0,1203,0.0,0
2021-03-11,569.0,252,4.5,3
2021-02-04,323.0,426,0.0,0
2020-11-05,410.0,132,0.0,0
2021-01-29,468.0,415,0.0,0
2020-09-08,500.0,14,0.0,0
2014-06-10,836.0,775,0.0,0
2008-03-04,163.0,14,0.0,0
2008-09-16,452.0,170,0.0,0
2017-04-20,398.0,345,5.0,1
2020-08-25,691.0,747,0.0,0
2021-07-09,835.0,33,0.0,0
2021-06-28,113.0,14,0.0,0
2021-07-09,367.0,198,0.0,0
2021-06-23,153.0,16,0.0,0
2021-06-22,820.0,511,0.0,0
2021-06-18,643.0,251,0.0,0
2021-07-10,300.0,123,0.0,0
2021-07-09,300.0,156,0.0,0
2021-06-15,166.0,35,0.0,0
2021-06-22,703.0,423,0.0,0
2021-07-10,367.0,550,0.0,0
2021-07-01,301.0,0,0.0,0
2021-06-18,300.0,29,0.0,0
2021-06-14,200.0,53,0.0,0
2021-06-17,233.0,24,0.0,0
2021-07-07,267.0,10,0.0,0
2021-06-16,267.0,2,0.0,0
2021-07-07,382.0,154,0.0,0
2021-06-18,307.0,443,0.0,0
2021-07-13,307.0,543,0.0,0
2021-07-01,384.0,13,0.0,0
2021-06-14,384.0,131,0.0,0
2021-06-22,154.0,22,0.0,0
2021-06-15,844.0,610,0.0,0
2021-06-28,113.0,20,0.0,0
2021-06-28,233.0,45,0.0,0
2021-06-28,233.0,167,0.0,0
2021-06-28,233.0,20,0.0,0
2021-06-25,334.0,491,0.0,0
2021-06-25,233.0,153,0.0,0
2021-07-10,132.0,25,0.0,0
2021-06-18,367.0,449,0.0,0
2021-06-18,367.0,330,0.0,0
2021-07-07,113.0,32,0.0,0
2021-06-19,265.0,24,0.0,0
2021-06-19,265.0,15,0.0,0
2021-07-01,664.0,412,0.0,0
2021-07-01,531.0,290,0.0,0
2021-06-22,410.0,432,0.0,0
2021-06-29,398.0,287,0.0,0
2021-07-08,1138.0,300,0.0,0
2021-07-01,873.0,140,0.0,0
2021-07-01,797.0,120,0.0,0
2022-03-01,93.0,34,0.0,0
2021-12-09,493.0,209,0.0,0
2021-11-09,553.0,32,0.0,0
2022-03-16,82.0,0,0.0,0
2022-02-21,82.0,5,0.0,0
2022-03-15,82.0,2,0.0,0
2022-03-15,93.0,35,0.0,0
2021-09-09,410.0,274,0.0,0
2021-06-24,493.0,164,4.5,4
2022-01-05,200.0,15,0.0,0
2021-12-23,32.0,0,0.0,0
2021-12-08,267.0,177,0.0,0
2018-10-10,132.0,4,0.0,0
2021-12-16,211.0,6,0.0,0
2021-05-05,164.0,4,0.0,0
2021-11-09,401.0,233,0.0,0
2021-10-26,502.0,324,0.0,0
2021-10-20,434.0,197,0.0,0
2021-09-06,115.0,58,0.0,0
2022-03-15,117.0,28,0.0,0
2022-03-15,82.0,2,0.0,0
2022-03-16,82.0,4,0.0,0
2022-03-08,82.0,0,0.0,0
2022-03-08,82.0,10,0.0,0
2022-03-05,82.0,2,0.0,0
2022-03-03,93.0,11,0.0,0
2022-03-03,82.0,2,0.0,0
2022-03-03,82.0,2,0.0,0
2022-03-03,82.0,2,0.0,0
2022-03-03,82.0,15,0.0,0
2022-03-03,93.0,19,0.0,0
2022-03-03,82.0,3,0.0,0
2022-03-02,93.0,20,0.0,0
2022-03-02,82.0,2,0.0,0
2022-03-02,93.0,27,0.0,0
2022-03-01,93.0,23,0.0,0
2022-02-28,93.0,20,0.0,0
2022-02-28,82.0,9,0.0,0
2022-02-25,93.0,26,0.0,0
2022-02-25,82.0,8,0.0,0
2022-02-25,82.0,2,0.0,0
2022-02-25,93.0,22,0.0,0
2022-02-25,82.0,0,0.0,0
2022-02-23,93.0,19,0.0,0
2022-02-21,334.0,49,0.0,0
2022-02-23,93.0,21,0.0,0
2022-02-21,93.0,29,0.0,0
2022-02-23,93.0,26,0.0,0
2022-02-21,93.0,26,0.0,0
2022-02-21,82.0,0,0.0,0
2017-06-28,164.0,28,0.0,0
2021-07-23,300.0,59,0.0,0
2021-07-22,117.0,8,0.0,0
2022-03-29,93.0,4,0.0,0
2022-03-23,82.0,2,0.0,0
2022-03-22,93.0,23,0.0,0
2022-03-15,93.0,25,0.0,0
2022-03-15,117.0,40,0.0,0
2022-03-16,82.0,2,0.0,0
2022-03-16,82.0,4,0.0,0
2022-03-16,82.0,4,0.0,0
2022-03-15,93.0,20,0.0,0
2022-03-16,82.0,2,0.0,0
2022-03-15,82.0,2,0.0,0
2022-03-16,93.0,21,0.0,0
2022-03-15,93.0,31,0.0,0
2007-07-25,351.0,230,0.0,0
2016-08-31,668.0,337,5.0,1
2016-02-26,233.0,149,0.0,0
2016-09-02,233.0,52,5.0,2
2016-08-30,233.0,43,5.0,3
2015-06-23,233.0,58,5.0,3
2015-10-13,233.0,53,5.0,2
2020-09-08,500.0,134,0.0,0
2015-02-03,112.0,3,0.0,0
2015-10-13,668.0,420,0.0,0
2016-08-11,233.0,52,5.0,2
2015-11-24,233.0,53,5.0,2
2016-09-02,233.0,46,5.0,1
2016-02-26,233.0,149,5.0,1
2020-02-03,164.0,4,0.0,0
2016-03-07,668.0,327,0.0,0
2015-11-18,233.0,53,5.0,2
2015-03-16,233.0,120,0.0,0
2016-06-29,233.0,120,5.0,2
2016-06-29,233.0,53,5.0,1
2021-05-01,164.0,3,0.0,0
2021-04-22,140.0,8,0.0,0
2021-04-22,140.0,10,0.0,0
2021-03-30,398.0,198,0.0,0
2021-05-05,164.0,3,0.0,0
2021-05-01,164.0,4,0.0,0
2021-05-05,164.0,3,0.0,0
2021-05-05,164.0,3,0.0,0
2021-05-05,164.0,3,0.0,0
2021-05-01,164.0,4,0.0,0
2016-02-19,422.0,140,0.0,0
2018-08-16,46.0,4,0.0,0
2021-02-03,99.0,49,0.0,0
2021-02-04,164.0,55,0.0,0
2018-10-09,468.0,130,5.0,1
2019-07-30,200.0,7,0.0,0
2016-06-15,668.0,371,0.0,0
2020-04-07,251.0,8,0.0,0
2017-07-14,469.0,56,0.0,0
2017-06-29,469.0,53,0.0,0
2017-06-27,164.0,26,0.0,0
2017-06-27,164.0,25,0.0,0
2017-06-26,164.0,26,0.0,0
2017-06-26,164.0,26,0.0,0
2017-06-26,164.0,22,0.0,0
2017-05-17,164.0,4,0.0,0
2017-05-23,164.0,5,0.0,0
2020-09-03,837.0,436,0.0,0
2020-08-20,566.0,316,0.0,0
2020-01-28,164.0,4,0.0,0
2020-01-28,164.0,2,0.0,0
2020-01-24,164.0,5,0.0,0
2020-01-22,164.0,4,0.0,0
2020-01-17,164.0,5,0.0,0
2019-11-27,82.0,12,0.0,0
2019-11-20,63.0,6,0.0,0
2019-11-18,63.0,6,0.0,0
2019-11-15,63.0,4,0.0,0
2019-11-13,63.0,0,0.0,0
2019-11-13,63.0,0,0.0,0
2019-11-13,63.0,0,0.0,0
2019-11-13,63.0,0,0.0,0
2019-11-13,63.0,0,0.0,0
2019-11-12,63.0,0,0.0,0
2019-11-12,63.0,0,0.0,0
2019-11-12,63.0,0,0.0,0
2019-11-12,63.0,0,0.0,0
2019-11-12,63.0,0,0.0,0
2019-11-12,63.0,0,0.0,0
2019-11-18,63.0,0,0.0,0
2019-11-18,63.0,0,0.0,0
2019-11-05,703.0,185,0.0,0
2019-10-24,379.0,196,0.0,0
2018-10-17,837.0,330,0.0,0
2018-12-24,1004.0,613,0.0,0
2018-12-24,837.0,497,0.0,0
2019-07-30,200.0,9,0.0,0
2019-07-30,200.0,9,0.0,0
2019-07-30,200.0,8,0.0,0
2019-07-30,200.0,8,0.0,0
2018-09-09,725.0,312,0.0,0
2018-09-09,725.0,295,0.0,0
2019-02-26,492.0,346,0.0,0
2018-12-28,164.0,15,0.0,0
2018-12-24,164.0,5,0.0,0
2013-02-20,184.0,22,0.0,0
2015-11-12,23.0,10,0.0,0
2016-07-12,668.0,441,0.0,0
2016-02-26,233.0,141,0.0,0
2015-11-18,668.0,360,0.0,0
2009-05-05,468.0,183,0.0,0
2016-05-19,233.0,137,0.0,0
2016-08-31,668.0,386,5.0,1
2018-08-17,46.0,2,0.0,0
2018-08-16,46.0,4,0.0,0
2018-08-16,46.0,0,0.0,0
2018-08-15,46.0,3,0.0,0
2016-06-14,82.0,26,0.0,0
2013-02-20,184.0,19,0.0,0
2014-11-25,668.0,365,0.0,0
2016-03-07,668.0,392,5.0,1
2016-03-07,668.0,434,0.0,0
2008-04-22,342.0,12,0.0,0
2007-11-12,233.0,32,0.0,0
2018-04-24,93.0,10,0.0,0
2018-04-24,93.0,11,0.0,0
2016-08-30,1005.0,213,0.0,0
2016-09-30,234.0,12,0.0,0
2009-01-21,702.0,237,0.0,0
2005-02-25,501.0,235,0.0,0
2017-12-05,670.0,454,0.0,0
2017-10-09,670.0,425,0.0,0
2017-04-24,164.0,2,0.0,0
2017-05-08,164.0,2,0.0,0
2017-05-01,164.0,0,0.0,0
2017-04-24,164.0,2,0.0,0
2017-05-10,164.0,2,0.0,0
2017-05-08,164.0,2,0.0,0
2017-05-05,164.0,2,0.0,0
2017-05-09,164.0,2,0.0,0
2017-05-08,164.0,2,0.0,0
2017-04-24,164.0,2,0.0,0
2014-11-25,668.0,589,5.0,1
2015-03-23,668.0,450,5.0,1
2015-05-26,836.0,650,0.0,0
2020-09-09,233.0,164,0.0,0
2019-11-13,63.0,0,0.0,0
2019-11-18,63.0,0,0.0,0
2019-11-12,63.0,0,0.0,0
2019-11-18,63.0,0,0.0,0
2019-11-12,63.0,0,0.0,0
2019-11-15,63.0,4,0.0,0
2019-11-18,63.0,6,0.0,0
2020-01-24,164.0,0,0.0,0
2008-05-20,258.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2021-01-01,164.0,0,0.0,0
2020-12-07,378.0,2,0.0,0
2021-10-12,799.0,337,5.0,81
2021-09-23,410.0,22,5.0,4
2017-03-14,652.0,54,4.5,57
2020-08-14,0.0,24,4.5,91
2019-10-29,754.0,242,4.5,20
2017-02-02,342.0,7,4.5,100
2014-09-11,615.0,15,4.5,31
2020-03-05,316.0,8,4.5,51
2020-08-06,323.0,2,4.5,3
2020-12-01,1003.0,1571,5.0,3
2016-05-26,342.0,2,4.5,26
2016-01-28,342.0,59,5.0,32
2013-08-01,410.0,19,4.5,11
2020-07-09,323.0,13,4.5,3
2020-08-31,375.0,0,5.0,4
2008-06-24,323.0,25,5.0,9
2012-05-01,615.0,351,3.5,3
2012-05-01,410.0,23,4.0,11
2020-03-31,75.0,11,4.5,9
2019-07-01,410.0,56,0.0,0
2020-07-10,323.0,41,0.0,0
2020-03-06,75.0,20,4.0,4
2018-04-03,368.0,180,0.0,0
2020-10-06,492.0,271,4.5,3
2020-03-06,75.0,17,5.0,6
2011-07-06,349.0,145,0.0,0
2008-10-07,323.0,24,4.5,6
2022-04-04,82.0,7,0.0,0
2022-04-04,82.0,6,0.0,0
2022-04-04,82.0,4,0.0,0
2022-04-04,82.0,5,0.0,0
2022-04-04,82.0,3,0.0,0
2022-04-04,70.0,0,0.0,0
2022-04-04,82.0,5,0.0,0
2022-04-04,82.0,5,0.0,0
2022-04-04,82.0,6,0.0,0
2022-04-04,93.0,5,0.0,0
2022-04-04,233.0,136,0.0,0
2022-04-04,166.0,43,0.0,0
2022-04-01,335.0,153,0.0,0
2022-04-05,82.0,14,0.0,0
2022-04-05,234.0,15,0.0,0
2022-02-11,187.0,5,0.0,0
2022-04-05,74.0,289,0.0,0
2022-04-05,656.0,552,0.0,0
2022-04-05,492.0,229,0.0,0
2022-04-05,13.0,15,0.0,0
2022-04-05,251.0,22,0.0,0
2022-04-05,251.0,3,0.0,0
2022-03-22,105.0,6,0.0,0
2010-06-29,323.0,17,4.0,4
2021-08-03,351.0,170,0.0,0
2022-02-01,469.0,123,0.0,0
